 name_player media posicion tipo precio skill wf ritmo shot pas drib def phy popularity "base stats" igs plataforma time
792 "Ian Wright" 90 ST "Icon Moments" 79.5K 3 4 90 92 72 84 43 80 217 461 2212 play-station "Tue Sep  6 07:44:39 2022"
793 "Christopher Nkunku" 90 CF "Bundes POTM SBC" 291.65K 4 3 88 85 91 93 79 79 5669 515 2455 play-station "Tue Sep  6 07:44:39 2022"
794 "Iñaki Williams Arthuer" 90 ST Fantasy 11.25K 4 3 99 90 84 92 45 90 1105 500 2364 play-station "Tue Sep  6 07:44:39 2022"
795 "Thomas Müller" 90 CAM "CL MOTM" 40K 3 4 73 87 86 85 59 75 205 465 2275 play-station "Tue Sep  6 07:44:39 2022"
796 "Michail Antonio" 90 ST "Fantasy SBC" 74K 4 3 95 92 87 90 64 95 1800 523 2488 play-station "Tue Sep  6 07:44:39 2022"
797 "Jonathan Bamba" 90 LM Fantasy 29K 4 4 98 89 87 91 48 83 1343 496 2381 play-station "Tue Sep  6 07:44:39 2022"
798 "Pedro Rodríguez Ledesma" 90 RW Fantasy 30K 4 5 92 90 89 94 52 74 1125 491 2379 play-station "Tue Sep  6 07:44:39 2022"
799 "Giovani Lo Celso" 90 CM Fantasy 0 0 4 3 85 86 90 90 78 83 -863 2451 play-station "Tue Sep  6 07:44:39 2022"
800 "Rodrigo Moreno Machado" 90 ST Fantasy 45K 4 3 98 90 89 93 53 88 1192 511 2460 play-station "Tue Sep  6 07:44:39 2022"
801 "Edson Álvarez" 90 CDM Fantasy 54.5K 3 3 87 63 86 87 90 94 982 507 2391 play-station "Tue Sep  6 07:44:39 2022"
802 "Keylor Navas" 90 GK SIF 50K 1 3 91 88 79 91 56 89 251 494 1075 play-station "Tue Sep  6 07:44:39 2022"
803 "Facundo Medina" 90 CB "Fantasy SBC" 227.9K 2 2 90 43 80 82 93 90 1180 478 2195 play-station "Tue Sep  6 07:44:39 2022"
804 "Martin Braithwaite" 90 ST "ShowDown SBC" 240.8K 4 4 95 93 86 92 47 89 3982 502 2426 play-station "Tue Sep  6 07:44:39 2022"
805 "Serge Aurier" 90 RB "ShowDown SBC" 122.05K 3 3 93 73 84 86 88 89 395 513 2429 play-station "Tue Sep  6 07:44:39 2022"
806 "Iuri Medeiros" 90 CAM "ShowDown SBC" 82.75K 4 4 93 90 87 92 47 77 529 486 2358 play-station "Tue Sep  6 07:44:39 2022"
807 "Genki Haraguchi" 90 CAM "ShowDown SBC" 115.3K 4 4 94 88 90 92 59 69 169 492 2368 play-station "Tue Sep  6 07:44:39 2022"
808 "Aymeric Laporte" 90 CB "ShowDown SBC" 213.4K 2 3 85 54 78 77 91 87 0 472 2228 play-station "Tue Sep  6 07:44:39 2022"
809 "Curtis Jones" 90 CM "ShowDown SBC" 199.45K 4 4 86 83 88 94 79 86 1632 516 2438 play-station "Tue Sep  6 07:44:39 2022"
810 "Tyrone Mings" 90 CB "FUT Captain" 12K 3 3 86 56 81 79 90 93 1356 485 2265 play-station "Tue Sep  6 07:44:49 2022"
811 "Jermain Defoe" 90 ST "Premium SBC" 71.4K 4 4 92 92 80 90 45 82 7197 481 2377 play-station "Tue Sep  6 07:44:49 2022"
812 "Ciro Immobile" 90 ST TIF 45K 3 4 89 90 72 86 42 82 169 461 2221 play-station "Tue Sep  6 07:44:49 2022"
813 "Samir Handanovic" 90 GK "FUT Captain" 43K 1 3 87 88 70 91 51 96 344 483 960 play-station "Tue Sep  6 07:44:49 2022"
814 "James Ward-Prowse" 90 CM "FUT Captain" 24.25K 4 4 85 87 95 88 81 84 1230 520 2504 play-station "Tue Sep  6 07:44:49 2022"
815 "Dimitri Payet" 90 CAM "FUT Captain" 12.25K 4 4 90 88 93 92 48 80 920 491 2353 play-station "Tue Sep  6 07:44:49 2022"
816 "Alex Oxlade-Chamberlain" 90 CM "UCL Live" 348.85K 4 4 92 86 89 93 80 88 -2245 528 2504 play-station "Tue Sep  6 07:44:49 2022"
817 "Aaron Ramsey" 90 CM "UEL Live SBC" 36.2K 3 3 86 86 92 93 84 85 422 526 2555 play-station "Tue Sep  6 07:44:49 2022"
818 "Andrew Robertson" 90 LB TIF 50K 3 2 89 64 84 84 85 82 230 488 2281 play-station "Tue Sep  6 07:44:49 2022"
819 "Jurriën Timber" 90 CB TOTS 12K 3 3 90 63 80 87 90 93 1235 503 2349 play-station "Tue Sep  6 07:44:49 2022"
820 "Cody Gakpo" 90 LM TOTS 45K 4 4 95 90 87 92 51 84 408 499 2366 play-station "Tue Sep  6 07:44:49 2022"
821 "Daniel Parejo Muñoz" 90 CM TOTS 0 0 3 4 87 88 95 90 77 84 534 2497 play-station "Tue Sep  6 07:44:49 2022"
822 "Maxence Caqueret" 90 CM TOTS 12.5K 3 4 87 76 87 93 88 87 1955 518 2451 play-station "Tue Sep  6 07:44:49 2022"
823 "John McGinn" 90 CDM TOTS 15K 3 4 87 88 89 92 85 92 1543 533 2543 play-station "Tue Sep  6 07:44:49 2022"
824 "Gerard Moreno Balagueró" 90 ST TOTS 12.25K 4 4 86 90 82 90 50 80 -59 478 2304 play-station "Tue Sep  6 07:44:49 2022"
825 "Giacomo Raspadori" 90 CAM TOTS 106.6K 4 5 96 90 87 92 40 80 3652 485 2352 play-station "Tue Sep  6 07:44:49 2022"
826 "Carlos Vela" 90 RW "TOTS SBC" 27.4K 4 4 94 90 85 92 38 80 1630 479 2304 play-station "Tue Sep  6 07:44:49 2022"
827 Rodrigo 90 CDM TOTS 12.25K 3 4 82 77 90 89 91 91 136 520 2454 play-station "Tue Sep  6 07:44:49 2022"
828 "Morgan Gibbs-White" 90 CAM "TOTS SBC" 14.55K 4 2 90 86 91 92 76 82 362 517 2468 play-station "Tue Sep  6 07:44:49 2022"
829 "Chris Willock" 90 ST "TOTS Obj" 0 0 4 3 95 88 83 92 40 83 129 2264 play-station "Tue Sep  6 07:44:49 2022"
830 "John Swift" 90 CAM TOTS 14.25K 4 3 87 90 91 93 68 85 99 514 2467 play-station "Tue Sep  6 07:44:49 2022"
831 "Jon Guthrie" 90 CB TOTS 60K 2 3 84 50 77 78 87 96 90 472 2214 play-station "Tue Sep  6 07:44:49 2022"
832 "Nicky Cadden" 90 LWB TOTS 58.5K 3 3 97 77 85 90 84 90 242 523 2468 play-station "Tue Sep  6 07:44:49 2022"
833 "Adebayo Akinfenwa" 90 ST "Premium SBC" 41.15K 4 4 91 91 80 86 56 99 14559 503 2402 play-station "Tue Sep  6 07:44:49 2022"
834 "Vincenzo Grifo" 90 LM TOTS 0 0 4 3 92 87 90 92 50 78 -421 2367 play-station "Tue Sep  6 07:44:49 2022"
835 "Filip Kostic" 90 LM TOTS 12.25K 4 3 95 87 90 91 75 87 414 525 2492 play-station "Tue Sep  6 07:44:49 2022"
836 "David Raum" 90 LB TOTS 18.25K 3 3 99 76 87 91 85 90 1056 528 2450 play-station "Tue Sep  6 07:44:49 2022"
837 "Léandre Tawamba" 90 ST TOTS 0 0 3 3 93 91 80 87 30 87 -357 2209 play-station "Tue Sep  6 07:44:49 2022"
838 "Carlos Júnior" 90 RM TOTS 27.35K 4 4 96 87 89 94 55 82 338 503 2386 play-station "Tue Sep  6 07:44:49 2022"
839 "Salem Al Dawsari" 90 LM TOTS 71K 4 5 97 88 87 94 62 92 510 520 2431 play-station "Tue Sep  6 07:44:49 2022"
840 "Bruno Henrique" 90 CDM TOTS 12.5K 3 3 82 84 88 87 88 92 94 521 2511 play-station "Tue Sep  6 07:45:00 2022"
841 "Connor Goldson" 90 CB "ShowDown SBC" 70.1K 2 3 88 60 78 84 91 91 1035 492 2276 play-station "Tue Sep  6 07:45:00 2022"
842 "Raúl De Tomás Gómez" 90 ST TOTS 12K 4 4 90 95 82 91 45 85 -129 488 2376 play-station "Tue Sep  6 07:45:00 2022"
843 Pedrinho 90 CAM "TOTS SBC" 30.3K 3 3 91 89 90 92 75 84 -497 521 2571 play-station "Tue Sep  6 07:45:00 2022"
844 "Marcos Senesi" 90 CB "ShowDown SBC" 51.55K 2 3 89 50 83 86 92 90 641 490 2250 play-station "Tue Sep  6 07:45:00 2022"
845 Otávio 90 RM TOTS 47.5K 4 4 93 84 90 94 72 78 268 511 2437 play-station "Tue Sep  6 07:45:00 2022"
846 "Mateus Uribe" 90 CM TOTS 11.75K 3 4 86 85 87 88 86 93 405 525 2488 play-station "Tue Sep  6 07:45:00 2022"
847 "Ángel Di María" 90 RM TIF 31K 5 2 89 86 90 90 51 72 360 478 2323 play-station "Tue Sep  6 07:45:00 2022"
848 "Jonathan Clauss" 90 RWB TOTS 12K 3 3 97 80 85 91 87 88 1297 528 2455 play-station "Tue Sep  6 07:45:00 2022"
849 "Michy Batshuayi" 90 ST "TOTS SBC" 53.85K 4 5 90 92 80 88 47 84 -76 481 2309 play-station "Tue Sep  6 07:45:00 2022"
850 "Alexandru Maxim" 90 CM TOTS 0 0 5 4 87 88 91 95 48 74 287 2361 play-station "Tue Sep  6 07:45:00 2022"
851 "Umut Bozok" 90 ST TOTS 31K 3 3 93 89 84 90 44 87 -552 487 2327 play-station "Tue Sep  6 07:45:00 2022"
852 "Guilherme Haubert Sityá" 90 LB TOTS 17K 3 3 96 62 86 88 86 91 188 509 2438 play-station "Tue Sep  6 07:45:00 2022"
853 "Miha Zajc" 90 CM TOTS 36.5K 4 3 87 87 91 90 76 82 107 513 2491 play-station "Tue Sep  6 07:45:00 2022"
854 "Wesley Hoedt" 90 CB "TOTS Obj" 0 0 2 3 80 60 82 77 90 92 -307 2272 play-station "Tue Sep  6 07:45:00 2022"
855 "Faïz Selemani" 90 LM TOTS 11.75K 4 3 99 88 88 92 75 80 110 522 2491 play-station "Tue Sep  6 07:45:00 2022"
856 "Vinicius de Souza Costa" 90 CDM TOTS 12K 2 3 91 65 83 87 84 98 115 508 2330 play-station "Tue Sep  6 07:45:00 2022"
857 Bremer 90 CB TOTS 12K 2 2 82 47 70 77 92 90 -389 458 2099 play-station "Tue Sep  6 07:45:00 2022"
858 Strefezza 90 RM "TOTS Obj" 0 0 4 4 94 85 90 92 51 76 -41 2347 play-station "Tue Sep  6 07:45:00 2022"
859 "Vitaliy Buyalskyi" 90 CM TOTS 0 0 3 4 90 85 86 93 84 70 43 2430 play-station "Tue Sep  6 07:45:00 2022"
860 "Rasmus Kristensen" 90 RB TOTS 12.75K 3 3 92 72 85 83 88 95 159 515 2420 play-station "Tue Sep  6 07:45:00 2022"
861 "Lucas Zelarayán" 90 CAM "TOTS Obj" 0 0 4 4 90 88 92 93 56 83 40 2437 play-station "Tue Sep  6 07:45:00 2022"
862 "Claudio Bravo" 90 LB TOTS 12.5K 3 3 93 58 85 90 90 87 72 503 2345 play-station "Tue Sep  6 07:45:00 2022"
863 "Jack Price" 90 CDM TOTS 12.5K 3 3 85 70 90 85 85 94 71 509 2452 play-station "Tue Sep  6 07:45:00 2022"
864 Otávio 90 RM TOTS 36K 4 4 93 84 90 94 72 78 123 511 2437 play-station "Tue Sep  6 07:45:00 2022"
865 "Guillermo Burdisso" 90 CB "Libertadores TOTGS" 26.35K 2 3 85 60 75 78 91 97 92 486 2261 play-station "Tue Sep  6 07:45:00 2022"
866 "Maurice Cova" 90 CAM "Libertadores TOTGS" 0 0 4 3 97 87 93 92 60 88 -247 2492 play-station "Tue Sep  6 07:45:00 2022"
867 "Matías Catalán" 90 CB "Libertadores TOTGS" 15.5K 2 2 93 78 84 82 88 88 137 513 2402 play-station "Tue Sep  6 07:45:00 2022"
868 "Anderson Plata" 90 RM "Libertadores TOTGS" 11.75K 3 4 99 89 86 91 62 88 12 515 2433 play-station "Tue Sep  6 07:45:00 2022"
869 "Radja Nainggolan" 90 CAM Objectives 0 0 3 4 87 94 90 87 87 94 623 2598 play-station "Tue Sep  6 07:45:00 2022"
870 "Alan Shearer" 89 ST Icon 113K 2 3 84 90 75 78 48 84 -78 459 2237 play-station "Tue Sep  6 07:45:40 2022"
871 "Ashley Cole" 89 LB Icon 120K 3 2 89 67 83 83 88 80 181 490 2353 play-station "Tue Sep  6 07:45:40 2022"
872 "Bastian Schweinsteiger" 89 CM Icon 73.5K 3 3 68 83 87 83 85 87 251 493 2427 play-station "Tue Sep  6 07:45:40 2022"
873 "Bobby Moore" 89 CB Icon 88K 2 3 66 60 81 75 91 83 -174 456 2264 play-station "Tue Sep  6 07:45:40 2022"
874 "David Beckham" 89 RM Icon 84.5K 3 3 80 85 92 86 68 80 745 491 2405 play-station "Tue Sep  6 07:45:40 2022"
875 "David Trezeguet" 89 ST Icon 160K 4 4 82 90 68 80 43 76 -4 439 2068 play-station "Tue Sep  6 07:45:40 2022"
876 "Didier Drogba" 89 ST Icon 77K 4 4 85 90 75 80 46 88 331 464 2226 play-station "Tue Sep  6 07:45:40 2022"
877 "Edwin van der Sar" 89 GK Icon 90K 1 3 87 86 83 90 47 89 476 482 971 play-station "Tue Sep  6 07:45:40 2022"
878 Eusébio 89 CF Icon 195K 4 5 95 91 82 90 43 78 1576 479 2325 play-station "Tue Sep  6 07:45:40 2022"
879 "Fabio Cannavaro" 89 CB Icon 77K 2 3 76 44 62 67 92 82 274 423 2012 play-station "Tue Sep  6 07:45:40 2022"
880 "Ferenc Puskás" 89 CF Icon 88.5K 4 3 90 93 85 90 42 73 1346 473 2295 play-station "Tue Sep  6 07:45:40 2022"
881 "Fernando Hierro Ruiz" 89 CB Icon 74K 2 3 71 66 75 70 90 84 45 456 2244 play-station "Tue Sep  6 07:45:40 2022"
882 "Gary Lineker" 89 ST Icon 77K 3 4 89 90 70 84 38 74 211 445 2129 play-station "Tue Sep  6 07:45:40 2022"
883 "Gennaro Gattuso" 89 CDM Icon 73K 2 3 73 65 72 73 91 89 36 463 2167 play-station "Tue Sep  6 07:45:40 2022"
884 "Gheorghe Hagi" 89 CAM Icon 88K 4 4 85 87 89 89 40 65 604 455 2233 play-station "Tue Sep  6 07:45:40 2022"
885 "Gianluca Zambrotta" 89 RB Icon 75.5K 4 5 90 72 84 85 88 86 558 505 2396 play-station "Tue Sep  6 07:45:40 2022"
886 "Hugo Sánchez" 89 ST Icon 78.5K 3 3 90 88 78 89 41 70 303 456 2210 play-station "Tue Sep  6 07:45:40 2022"
887 "Ian Rush" 89 ST Icon 93.5K 3 4 83 90 72 85 44 80 93 454 2204 play-station "Tue Sep  6 07:45:40 2022"
888 "Ian Wright" 89 ST Icon 72.5K 3 4 89 90 70 82 41 77 80 449 2154 play-station "Tue Sep  6 07:45:40 2022"
889 "Johan Cruyff" 89 CF Icon 216K 5 5 92 87 85 92 40 70 1593 466 2235 play-station "Tue Sep  6 07:45:40 2022"
890 "John Barnes" 89 LW Icon 73.5K 4 4 90 87 85 91 45 85 126 483 2278 play-station "Tue Sep  6 07:45:40 2022"
891 Riquelme 89 CAM Icon 82.5K 5 4 68 83 91 92 32 67 92 433 2151 play-station "Tue Sep  6 07:45:40 2022"
892 "Laurent Blanc" 89 CB Icon 74K 2 3 79 68 70 79 90 85 545 471 2249 play-station "Tue Sep  6 07:45:40 2022"
893 "Lev Yashin" 89 GK Icon 90K 1 3 91 86 72 92 64 89 184 494 1269 play-station "Tue Sep  6 07:45:40 2022"
894 "Marco van Basten" 89 ST Icon 130K 3 4 83 91 72 86 35 76 430 443 2150 play-station "Tue Sep  6 07:45:40 2022"
895 "Michael Ballack" 89 CM Icon 78K 4 4 78 87 88 82 78 88 481 501 2411 play-station "Tue Sep  6 07:45:40 2022"
896 "Michael Laudrup" 89 LW Icon 91.5K 4 4 82 77 89 90 36 62 21 436 2120 play-station "Tue Sep  6 07:45:40 2022"
897 "Miroslav Klose" 89 ST Icon 80.5K 3 4 83 87 75 81 42 78 141 446 2172 play-station "Tue Sep  6 07:45:40 2022"
898 "Paul Scholes" 89 CM Icon 78K 3 3 71 86 89 81 64 80 -18 471 2329 play-station "Tue Sep  6 07:45:40 2022"
899 "Pavel Nedvěd" 89 LM Icon 99K 4 5 88 86 88 88 52 80 581 482 2312 play-station "Tue Sep  6 07:45:40 2022"
900 "Philipp Lahm" 89 CDM Icon 128K 3 3 82 70 88 85 90 70 1050 485 2363 play-station "Tue Sep  6 07:45:47 2022"
901 Kaká 89 CAM Icon 115K 5 4 85 82 87 90 43 70 604 457 2172 play-station "Tue Sep  6 07:45:47 2022"
902 "Roberto Baggio" 89 CF Icon 85.5K 5 4 82 83 90 90 41 61 340 447 2176 play-station "Tue Sep  6 07:45:47 2022"
903 Ronaldinho 89 CAM Icon 397K 5 4 80 85 88 90 38 77 876 458 2217 play-station "Tue Sep  6 07:45:47 2022"
904 "Ryan Giggs" 89 LM Icon 76.5K 3 2 84 80 90 88 47 64 -172 453 2219 play-station "Tue Sep  6 07:45:47 2022"
905 Sócrates 89 CAM Icon 72.5K 4 5 82 88 88 88 46 83 582 475 2295 play-station "Tue Sep  6 07:45:47 2022"
906 "Sol Campbell" 89 CB Icon 100K 2 3 80 45 60 54 90 90 187 419 1891 play-station "Tue Sep  6 07:45:47 2022"
907 "Steven Gerrard" 89 CM Icon 77K 3 3 80 86 88 84 75 80 586 493 2385 play-station "Tue Sep  6 07:45:47 2022"
908 Morientes 89 ST Hero 12.5K 4 4 84 90 77 83 45 86 2805 465 2242 play-station "Tue Sep  6 07:45:47 2022"
909 "Abedi Pelé" 89 CAM Hero 13K 4 4 91 83 87 91 48 66 4983 466 2267 play-station "Tue Sep  6 07:45:47 2022"
910 "David Ginola" 89 LM Hero 14.75K 5 5 90 88 87 91 55 84 11940 495 2375 play-station "Tue Sep  6 07:45:47 2022"
911 "Jürgen Kohler" 89 CB Hero 14K 2 3 71 51 63 62 91 90 1030 428 2033 play-station "Tue Sep  6 07:45:47 2022"
912 "Robin van Persie" 89 ST Icon 74K 4 4 83 92 85 88 44 75 481 467 2259 play-station "Tue Sep  6 07:45:47 2022"
913 "Iker Casillas" 89 GK Icon 87.5K 1 3 90 88 84 88 58 91 849 499 1292 play-station "Tue Sep  6 07:45:47 2022"
914 "Heung Min Son" 89 LM Normal 21K 4 5 88 87 82 86 43 69 5028 455 2178 play-station "Tue Sep  6 07:45:47 2022"
915 "Sadio Mané" 89 LW Rare 13.5K 4 4 91 83 80 89 44 77 2901 464 2220 play-station "Tue Sep  6 07:45:47 2022"
916 Ederson 89 GK Rare 10K 1 3 87 82 93 88 64 88 802 502 1215 play-station "Tue Sep  6 07:45:47 2022"
917 Casemiro 89 CDM Rare 10.5K 2 3 65 73 76 73 86 90 414 463 2236 play-station "Tue Sep  6 07:45:47 2022"
918 "Thibaut Courtois" 89 GK Rare 18.25K 1 3 84 89 74 88 46 86 616 467 972 play-station "Tue Sep  6 07:45:47 2022"
919 Alisson 89 GK Rare 13.75K 1 3 86 86 84 89 52 90 794 487 1023 play-station "Tue Sep  6 07:45:47 2022"
920 "Joshua Kimmich" 89 CDM Rare 14K 3 4 70 73 86 84 83 79 944 475 2308 play-station "Tue Sep  6 07:45:47 2022"
921 "Virgil van Dijk" 89 CB Rare 14.25K 2 3 78 60 71 72 91 84 2899 456 2136 play-station "Tue Sep  6 07:45:47 2022"
922 "Karim Benzema" 89 CF Rare 13.5K 4 4 76 86 81 87 39 77 1747 446 2165 play-station "Tue Sep  6 07:45:47 2022"
923 "Mohamed Salah" 89 RW Rare 14.75K 4 3 90 87 81 90 45 75 3706 468 2239 play-station "Tue Sep  6 07:45:47 2022"
924 "Gianluigi Donnarumma" 89 GK Rare 12K 1 3 91 83 79 90 52 85 1978 480 1017 play-station "Tue Sep  6 07:45:47 2022"
925 "Sergio Ramos García" 89 CB OTW 31K 3 3 72 71 77 75 89 86 1024 470 2328 play-station "Tue Sep  6 07:45:47 2022"
926 "Luis Suárez" 89 ST IF 34.25K 3 4 73 91 84 85 48 85 537 466 2281 play-station "Tue Sep  6 07:45:47 2022"
927 "Keylor Navas" 89 GK IF 20K 1 3 90 86 77 90 55 88 756 486 1073 play-station "Tue Sep  6 07:45:47 2022"
928 "Matthijs de Ligt" 89 CB "Champions League" 88.3K 2 3 80 62 68 75 87 90 3716 462 2138 play-station "Tue Sep  6 07:45:47 2022"
929 "Marco Reus" 89 CAM "Champions League" 20K 4 4 82 87 87 89 51 71 2035 467 2281 play-station "Tue Sep  6 07:45:47 2022"
930 "Frenkie de Jong" 89 CM "Champions League" 29.75K 4 3 85 72 87 90 81 81 2768 496 2351 play-station "Tue Sep  6 07:45:55 2022"
931 "Ciro Immobile" 89 ST "Europa League" 53K 3 4 88 89 73 83 41 79 562 453 2184 play-station "Tue Sep  6 07:45:55 2022"
932 "Trent Alexander-Arnold" 89 RB Rulebreakers 34.75K 3 4 90 70 83 84 83 76 3953 486 2318 play-station "Tue Sep  6 07:45:55 2022"
933 "Marco Verratti" 89 CM "Rulebreakers SBC" 124.35K 4 4 72 63 81 93 81 88 -823 478 2327 play-station "Tue Sep  6 07:45:55 2022"
934 "Declan Rice" 89 CDM NUMBERSUP 14.5K 2 3 77 58 99 79 87 85 1559 485 2323 play-station "Tue Sep  6 07:45:55 2022"
935 "Lorenzo Insigne" 89 LW NUMBERSUP 127.35K 4 4 99 81 88 93 39 48 4955 448 2157 play-station "Tue Sep  6 07:45:55 2022"
936 "Toni Kroos" 89 CM IF 33.25K 3 5 55 82 92 82 72 70 522 453 2219 play-station "Tue Sep  6 07:45:55 2022"
937 "Rúben Dias" 89 CB "Signature Signings" 20.5K 2 4 76 40 70 72 90 90 1576 438 2045 play-station "Tue Sep  6 07:45:55 2022"
938 "João Cancelo" 89 LB TOTGS 36K 4 4 88 75 87 88 85 77 1862 500 2377 play-station "Tue Sep  6 07:45:55 2022"
939 Marquinhos 89 CB TOTGS 20K 3 3 83 57 78 77 91 84 692 470 2197 play-station "Tue Sep  6 07:45:55 2022"
940 "Trent Alexander-Arnold" 89 RB TOTGS 32K 3 4 84 70 90 82 85 74 228 485 2330 play-station "Tue Sep  6 07:45:55 2022"
941 "Trent Alexander-Arnold" 89 RB "PL POTM" 0 0 3 4 83 70 90 82 86 74 -4789 2333 play-station "Tue Sep  6 07:45:55 2022"
942 "Gabriel Jesus" 89 ST "Versus Fire" 17.75K 5 3 93 87 81 91 45 81 1308 478 2295 play-station "Tue Sep  6 07:45:55 2022"
943 "Gabriel Jesus" 89 ST "Versus Ice" 42.5K 4 4 89 91 81 91 45 81 2066 478 2310 play-station "Tue Sep  6 07:45:55 2022"
944 "Raheem Sterling" 89 RW IF 17.5K 4 3 92 83 81 88 46 68 982 458 2167 play-station "Tue Sep  6 07:45:55 2022"
945 "Kingsley Coman" 89 ST "Winter Wildcards" 14K 4 4 96 85 82 91 33 69 2075 456 2190 play-station "Tue Sep  6 07:45:55 2022"
946 Fabinho 89 CF "Winter Wildcards" 13.5K 4 4 87 87 86 90 65 85 1942 500 2400 play-station "Tue Sep  6 07:45:55 2022"
947 "Romelu Lukaku" 89 ST IF 25.5K 3 4 85 88 76 80 40 84 80 453 2137 play-station "Tue Sep  6 07:45:55 2022"
948 "Christopher Nkunku" 89 CAM Headliners 18K 4 3 87 84 90 92 78 78 2808 509 2427 play-station "Tue Sep  6 07:45:55 2022"
949 "Yannick Carrasco" 89 LM Headliners 15K 4 4 93 87 86 90 50 74 1386 480 2291 play-station "Tue Sep  6 07:45:55 2022"
950 "Giovanni Simeone" 89 ST Headliners 20K 3 3 89 88 80 90 51 85 948 483 2343 play-station "Tue Sep  6 07:45:55 2022"
951 "Reece James" 89 RWB Headliners 34.75K 3 3 92 66 87 87 87 88 2370 507 2394 play-station "Tue Sep  6 07:45:55 2022"
952 "Serge Gnabry" 89 RM Headliners 19K 4 4 91 88 85 90 47 75 1818 476 2252 play-station "Tue Sep  6 07:45:55 2022"
953 Aubameyang 89 ST "Player Moments SBC" 667.15K 4 4 95 88 82 86 38 75 -14974 464 2256 play-station "Tue Sep  6 07:45:55 2022"
954 "Vinícius Júnior" 89 LW Headliners 24K 5 4 99 86 84 95 38 80 3668 482 2289 play-station "Tue Sep  6 07:45:55 2022"
955 "Gaëtan Laborde" 89 ST Headliners 14K 3 4 88 89 88 90 49 91 1437 495 2361 play-station "Tue Sep  6 07:45:55 2022"
956 "Hakim Ziyech" 89 RW "Player Moments SBC" 207.15K 5 2 90 85 93 90 52 71 4117 481 2319 play-station "Tue Sep  6 07:45:55 2022"
957 "Seko Fofana" 89 CM Headliners 16.5K 3 4 86 84 87 88 87 90 7237 522 2424 play-station "Tue Sep  6 07:45:55 2022"
958 "Rafael Leão" 89 LW Headliners 13K 4 4 98 89 87 92 38 85 2180 489 2272 play-station "Tue Sep  6 07:45:55 2022"
959 Marquinhos 89 CB SIF 30K 3 3 83 55 79 78 91 84 1217 470 2199 play-station "Tue Sep  6 07:45:55 2022"
960 "Bruno Fernandes" 89 CM IF 16K 4 3 77 87 90 86 71 78 1207 489 2402 play-station "Tue Sep  6 07:46:03 2022"
961 "Ciro Immobile" 89 ST SIF 40K 3 4 88 89 71 84 41 80 261 453 2182 play-station "Tue Sep  6 07:46:03 2022"
962 "Thomas Müller" 89 CAM SIF 27.75K 3 4 71 86 85 83 58 74 373 457 2242 play-station "Tue Sep  6 07:46:03 2022"
963 "Lautaro Martínez" 89 ST "TOTY Honourable Ment" 382.8K 4 4 92 90 76 89 52 88 3257 487 2334 play-station "Tue Sep  6 07:46:03 2022"
964 "Édouard Mendy" 89 GK "TOTY Honourable Ment" 13K 1 2 90 90 85 92 40 90 2386 487 827 play-station "Tue Sep  6 07:46:03 2022"
965 "Lorenzo Insigne" 89 LW "TOTY Honourable Ment" 14K 4 4 93 82 90 94 39 49 1634 447 2190 play-station "Tue Sep  6 07:46:03 2022"
966 "David Alaba" 89 CB "TOTY Honourable Ment" 13.75K 3 4 82 77 87 87 88 84 2000 505 2474 play-station "Tue Sep  6 07:46:03 2022"
967 "Phil Foden" 89 CAM "TOTY Honourable Ment" 59.5K 4 4 90 88 87 92 60 64 2215 481 2309 play-station "Tue Sep  6 07:46:03 2022"
968 "Federico Chiesa" 89 ST "TOTY Honourable Ment" 13K 4 4 96 90 83 93 53 82 4510 497 2328 play-station "Tue Sep  6 07:46:03 2022"
969 "Olivier Giroud" 89 ST "Player Moments SBC" 116.15K 4 3 86 90 79 85 46 90 890 476 2301 play-station "Tue Sep  6 07:46:03 2022"
970 "Daniel Olmo Carvajal" 89 CAM "TOTY Honourable Ment" 190.2K 4 4 82 85 87 92 54 74 -5357 474 2262 play-station "Tue Sep  6 07:46:03 2022"
971 "Mikkel Damsgaard" 89 LM "FUT Future Stars" 37K 4 4 94 84 85 93 60 76 1574 492 2351 play-station "Tue Sep  6 07:46:03 2022"
972 "Pedro Porro" 89 RWB "FUT Future Stars" 32.75K 3 3 91 77 84 88 84 85 -541 509 2392 play-station "Tue Sep  6 07:46:03 2022"
973 "Ibrahima Konaté" 89 CB "FUT Future Stars" 18K 3 2 83 40 68 77 91 88 1951 447 2038 play-station "Tue Sep  6 07:46:03 2022"
974 "Dominic Calvert-Lewin" 89 ST "Player Moments SBC" 141.85K 4 4 91 89 74 88 44 90 1489 476 2269 play-station "Tue Sep  6 07:46:03 2022"
975 "Conor Gallagher" 89 CM "FUT Future Stars SBC" 21K 3 4 86 86 88 89 81 83 -1060 513 2457 play-station "Tue Sep  6 07:46:03 2022"
976 "Bryan Gil Salvatierra" 89 LM "FUT Future Stars" 31.25K 4 4 92 86 88 93 40 68 911 467 2265 play-station "Tue Sep  6 07:46:03 2022"
977 "Alexis Sánchez" 89 CF "UCL Live" 11.25K 4 3 91 90 88 92 46 84 1942 491 2381 play-station "Tue Sep  6 07:46:03 2022"
978 "Anssumane Fati" 89 LW "UEL Live" 95K 4 4 99 89 84 92 40 75 1992 479 2275 play-station "Tue Sep  6 07:46:03 2022"
979 "Jarrod Bowen" 89 RM "UEL Live" 12.75K 4 3 93 89 87 90 53 78 1177 490 2329 play-station "Tue Sep  6 07:46:03 2022"
